Methods,SVHN-FPR,SVHN-AUROC,places365-FPR,places365-AUROC,LSUN-FPR,LSUN-AUROC,iSUN-FPR,iSUN-AUROC,dtd-FPR,dtd-AUROC,AVG-FPR,AVG-AUROC
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_off-stage1-seen-inc,4.774892440073756,98.94459127228028,60.480000000000004,85.64620000000001,13.930000000000001,97.48384000000001,48.504201680672274,89.8269355742297,22.074468085106382,95.01826241134751,29.952712441170483,93.3839658515715,86.2,86.2,nan,86.2,86.2
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_off-stage1-seen-inc,4.774892440073756,98.9454978488015,60.41,85.66296,13.91,97.48711999999999,48.403361344537814,89.84280112044817,22.109929078014183,95.02177304964538,29.921636572525152,93.39203040377902,86.2,86.2,nan,86.2,86.2
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage1-seen-inc,4.774892440073756,98.94659649661955,60.51,85.65426000000002,13.96,97.48428,48.593837535014,89.82099719887955,22.074468085106382,95.0208865248227,29.98263961203883,93.38540404406436,86.2,86.2,nan,86.2,86.2
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage1-seen-inc,3.537953288260602,99.03836816226182,49.44,89.46134,25.650000000000002,95.16274,25.79271708683473,94.99518207282914,24.50354609929078,94.4145744680851,25.78484329487722,94.61444094063522,85.0,85.0,nan,85.0,85.0
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage1-seen-inc,4.786416717885679,98.9446988322065,60.550000000000004,85.64639999999999,13.969999999999999,97.48528,48.60504201680672,89.82016806722689,22.127659574468083,95.02095744680852,30.007823661832088,93.38350086924837,86.2,86.2,nan,86.2,86.2
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage2-seen-inc,3.7799631223110017,98.86105562384758,52.900000000000006,85.08586,44.43,89.38591,35.79831932773109,91.31095798319328,32.96099290780142,92.09329787234043,33.97385507156871,91.34741629587626,73.8,71.8,75.8,73.8,79.4
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_off-stage2-seen-inc,4.698063921327597,99.1781192378611,62.83,86.28663,42.51,92.99265000000001,46.26330532212885,91.1160112044818,36.98581560283688,90.79994680851064,38.65743696925866,92.07467145017073,70.3,71.8,68.8,70.3,78.25
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage3-seen-inc,3.8683159188690843,98.7608020897357,61.150000000000006,83.06838666666667,45.26,89.33420666666667,40.53781512605042,90.57840522875817,35.42553191489362,90.87216312056738,37.248332591962615,90.52279275447891,69.73333333333333,70.0,69.6,69.73333333333333,76.17777777777778
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_off-stage2-seen-inc,3.5494775660725257,99.23553703134603,60.07,84.41766000000001,36.82,92.22143,48.31372549019608,88.20082913165265,37.99645390070922,88.4638120567376,37.349931391395565,90.50785364394727,74.8,81.2,68.4,74.8,80.5
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage2-seen-inc,3.4803318992009835,99.25021896127842,59.79,84.44001999999999,36.78,92.15108000000001,48.17927170868347,88.10229691876752,37.340425531914896,88.69382978723405,37.11400582795987,90.527489133456,74.6,81.39999999999999,67.80000000000001,74.6,80.4
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage4-seen-inc,4.137215734480639,98.71899200983403,73.32,79.75793,48.39,88.787405,50.476190476190474,88.4270700280112,40.93971631205674,90.06585106382978,43.452624504545575,89.15144962033501,62.050000000000004,62.0,62.06666666666667,62.050000000000004,72.64583333333334
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage2-seen-inc,4.8094652735095265,99.17146588813769,63.18,86.26178999999998,43.09,92.89433999999999,46.577030812324935,91.1021400560224,37.09219858156028,90.80083333333334,38.94973893347895,92.04611385549867,70.5,71.8,69.19999999999999,70.5,78.35
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage5-seen-inc,4.279348494161033,98.72372464658882,77.94,79.116652,49.35,89.163184,53.24369747899159,88.34609747899161,41.755319148936174,90.30360283687942,45.31367302441775,89.13065219249198,55.48,46.0,57.85,55.48,69.21266666666668
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_split-stage6-seen-inc,4.167947141979102,98.79925348289284,79.69000000000001,78.52374,47.63,89.90379666666666,53.96078431372548,88.23549579831933,41.15248226950355,90.80816193853427,45.32024274504163,89.25408957728263,50.7,48.6,51.12,50.7,66.12722222222224
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_off-stage3-seen-inc,14.593577135832822,97.11510704773612,81.43,72.47156,41.510000000000005,92.96652666666667,58.82352941176471,89.00518394024276,36.80851063829787,89.19736406619386,46.63312343717908,88.15114834416788,64.0,73.4,59.3,64.0,73.5
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_off-stage3-seen-inc,13.033958205285803,97.14483456258964,68.47,77.43155333333333,37.84,92.16577333333333,45.54621848739496,90.32347338935574,28.812056737588655,92.51919621749408,38.740446686053886,89.91696616722122,65.60000000000001,77.2,59.8,65.60000000000001,75.53333333333333
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage3-seen-inc,12.546097111247695,97.48681366523255,81.72,72.21438,42.16,92.70684666666668,58.98039215686275,88.95179831932772,34.76950354609929,89.45262411347517,46.03519856284194,88.16249255294044,64.73333333333333,73.8,60.199999999999996,64.73333333333333,73.8111111111111
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage3-seen-inc,13.752304855562386,97.07438537185004,69.15,76.62931333333333,40.129999999999995,91.75660666666667,46.2296918767507,90.06771988795519,29.078014184397162,92.66231678486999,39.66800218334205,89.63806840893504,66.0,77.8,60.099999999999994,66.0,75.60000000000001
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_off-stage4-seen-inc,25.195912722802703,94.26177397049786,73.37,83.00319999999999,55.43,88.35316,76.53781512605042,76.45442016806723,46.57801418439716,84.74350177304966,55.422348406650066,85.36321118232294,58.699999999999996,69.39999999999999,55.13333333333333,58.699999999999996,69.8
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage4-seen-inc,21.581130915795942,94.96849262446221,72.06,83.232125,51.85999999999999,89.00569999999999,75.94397759103641,76.96011204481792,46.01063829787234,84.91899822695035,53.49114936094094,85.8170855792461,58.599999999999994,70.6,54.6,58.599999999999994,70.00833333333333
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_off-stage4-seen-inc,36.697141979102646,90.6294983097726,74.62,80.69647,80.78999999999999,79.16174,88.02240896358543,66.22351260504202,64.27304964539007,79.36663120567376,68.88052011761563,79.21557042409768,59.599999999999994,78.2,53.400000000000006,59.599999999999994,71.55
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_off-stage5-seen-inc,40.41180086047941,89.72399508297478,90.93,60.815272,61.06,86.551928,77.94957983193277,81.27214789915966,50.72695035460993,87.41360283687945,64.21566620940442,81.15538916380277,52.35999999999999,55.400000000000006,51.6,52.35999999999999,66.312
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage4-seen-inc,36.677934849416104,90.60254878610941,75.22999999999999,80.420315,81.02000000000001,78.714835,87.91036414565826,66.34396078431372,63.49290780141844,79.63641843971632,68.86624135929857,79.14361560202788,59.85,77.8,53.86666666666666,59.85,71.66250000000001
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage5-seen-inc,28.645513214505225,92.17996465888137,87.28,64.36275200000001,48.13,89.71718,66.55462184873949,84.01396078431372,41.59574468085106,88.80333333333333,54.44117594881915,83.8154381553057,52.800000000000004,53.400000000000006,52.65,52.800000000000004,66.56666666666666
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_off-stage6-seen-inc,58.53564843269822,83.32503713378408,91.28,54.05453,85.50999999999999,73.19034666666667,75.91036414565826,73.86625957049486,45.0709219858156,89.78780141843973,71.26138691283441,74.84479495787706,47.0,63.800000000000004,43.64,47.0,63.09333333333333
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_off-stage5-seen-inc,44.54517516902274,90.64327904118008,90.94,67.420112,65.38000000000001,88.46018,91.9327731092437,75.15234061624649,49.255319148936174,86.97232624113475,68.41065348544052,81.72964757971226,50.28,58.4,48.25,50.28,67.296
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage5-seen-inc,43.546404425322685,90.5584250153657,90.69,66.806028,64.68,88.25565199999998,91.3389355742297,75.1345299719888,49.29078014184397,86.85482269503547,67.90922402827928,81.52189153647798,51.160000000000004,58.599999999999994,49.3,51.160000000000004,67.56200000000001
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-pcon_new_only-stage6-seen-inc,67.14428395820529,77.4855434337226,91.51,52.54114333333333,87.15,68.27276666666666,77.28851540616246,71.86157609710551,50.15957446808511,86.96846926713948,74.65047476649059,71.4258997595935,46.43333333333333,64.2,42.88,46.43333333333333,63.21111111111111
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_off-stage6-seen-inc,65.59234787953288,81.38238578160212,90.86,54.837633333333336,93.69,66.69086,88.87394957983193,67.54276003734829,59.308510638297875,85.411158392435,79.66496161953253,71.17295950894376,47.53333333333333,68.8,43.28,47.53333333333333,64.00222222222223
MLEFixed-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-pcon_new_only-stage6-seen-inc,69.26475107559926,80.72796173939767,91.78,53.73376333333333,94.46,65.61419,91.68627450980392,65.7132511671335,62.6241134751773,84.98454491725768,81.96302781211611,70.15474223142444,47.66666666666667,68.8,43.44,47.66666666666667,64.24611111111112
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_retain_only-pcon_split-stage1-seen-inc,3.5494775660725257,99.03540258143822,49.39,89.47062000000001,25.669999999999998,95.15584,25.79271708683473,94.99910364145659,24.45035460992908,94.42039007092198,25.77050985256727,94.61627125876338,85.0,85.0,nan,85.0,85.0
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_retain_only-pcon_split-stage2-seen-inc,3.7876459741856174,98.85608097725877,52.73,85.08198999999999,44.68,89.26216,35.831932773109244,91.27785994397759,32.801418439716315,92.10127659574468,33.96619943740223,91.3158735033962,74.1,72.2,76.0,74.1,79.55
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_retain_only-pcon_split-stage3-seen-inc,3.891364474492932,98.75082974800247,61.06,83.03519333333334,45.97,89.11905999999999,40.82913165266107,90.5066442577031,35.60283687943262,90.86410165484634,37.470666601317326,90.45516579877703,69.8,70.39999999999999,69.5,69.8,76.29999999999998
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_retain_only-pcon_split-stage4-seen-inc,4.183312845728334,98.70450407191149,73.29,79.674685,49.17,88.47021000000001,50.80112044817927,88.25877310924369,41.06382978723404,90.04726950354609,43.70165261622834,89.03108833694026,62.2,62.2,62.2,62.2,72.77499999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage1-seen-inc,4.774892440073756,98.94651966810079,60.519999999999996,85.66678,13.950000000000001,97.48726000000002,48.549019607843135,89.84436974789917,22.092198581560286,95.0254964539007,29.97722212589543,93.39408517398013,86.2,86.2,nan,86.2,86.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage1-seen-inc,4.774892440073756,98.94648125384141,60.5,85.66047999999999,13.96,97.48624,48.56022408963586,89.83650420168068,22.074468085106382,95.02528368794326,29.973916922963195,93.39099782869307,86.2,86.2,nan,86.2,86.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_retain_only-pcon_split-stage5-seen-inc,4.290872771972956,98.70325752919484,77.41,78.94923600000001,49.54,88.75386,53.344537815126046,88.12045266106443,41.170212765957444,90.2978085106383,45.151124670611296,88.96492294017952,55.720000000000006,46.2,58.099999999999994,55.720000000000006,69.36399999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmforget_only-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_retain_only-pcon_split-stage6-seen-inc,4.183312845728334,98.7743418356894,78.8,78.25914333333334,47.78,89.42235,53.602240896358545,87.9160298786181,39.308510638297875,90.82529550827422,44.73481287607696,89.03943211118299,50.93333333333333,48.8,51.35999999999999,50.93333333333333,66.29222222222221
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage2-seen-inc,40.734480639213274,92.40465196681006,65.03999999999999,84.8466,58.85,88.65235999999999,59.07002801120448,90.3195294117647,74.64539007092199,86.10280141843971,59.66797974426795,88.46518855940289,75.1,72.39999999999999,77.8,75.1,80.65
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage2-seen-inc,27.320221266133988,93.74226336816224,55.089999999999996,86.08113999999999,37.419999999999995,93.40360000000001,46.86834733893557,91.54032492997199,52.00354609929077,88.46622340425532,43.740422940872065,90.64671034047791,71.2,64.4,78.0,71.2,78.69999999999999
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage3-seen-inc,84.6381376767056,66.76959383323089,77.75,76.02762,80.73,68.33906666666667,77.82633053221288,73.8583902894491,71.95035460992908,78.8824231678487,78.5789645637695,72.77541879143908,60.66666666666667,52.2,64.9,60.66666666666667,73.9888888888889
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage3-seen-inc,77.5660725261217,70.7608840401557,60.040000000000006,79.85378,82.62,63.71670666666665,66.90196078431373,77.75713165266106,61.755319148936174,83.20275413711585,69.77667049187433,75.05825129931985,72.33333333333334,72.8,72.1,72.33333333333334,76.57777777777778
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage4-seen-inc,82.03365089121081,76.53568108481868,87.02,71.76192,87.38,74.84616500000001,88.99719887955182,68.8115238095238,92.5531914893617,65.73037234042553,87.59680825202487,71.5371324469536,49.5,46.800000000000004,50.4,49.5,67.86666666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage4-seen-inc,70.5477873386601,74.76024892440076,77.0,72.68041,62.96000000000001,77.19397500000001,80.05602240896359,76.37856022408965,54.184397163120565,83.40208333333334,68.94964138214885,76.88305549636475,58.8,64.0,57.06666666666666,58.8,72.13333333333334
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage5-seen-inc,98.71312231100184,52.836402888752296,90.11,72.99107599999999,99.46000000000001,54.908196,95.23809523809523,61.30058487394958,93.49290780141844,64.61666666666666,95.4028250701031,61.33058528587372,40.72,34.2,42.35,40.72,62.43733333333334
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage5-seen-inc,94.83328211432084,68.10071757836508,87.19,72.71190800000001,98.31,55.638168,92.92997198879553,68.2838543417367,79.09574468085107,78.64647517730496,90.47179975679349,68.67622461948135,47.72,30.2,52.1,47.72,67.25066666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage6-seen-inc,96.05485556238476,73.23033702110223,88.48,74.11319333333333,98.59,66.09185666666666,94.9579831932773,65.45124183006537,91.31205673758865,70.70686761229314,93.87897909865016,69.91869929269214,42.66666666666667,45.6,42.08,42.66666666666667,59.14222222222223
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_old_mle_all_update-pcon_split-stage6-seen-inc,86.07098955132145,68.76039361811105,83.07,69.26356,94.16,59.43544000000001,90.55462184873949,65.45372922502335,67.19858156028369,79.86026595744681,84.21083859206891,68.55467776011625,46.93333333333333,46.400000000000006,47.04,46.93333333333333,63.864444444444445
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage1-seen-inc,2.1780885064535958,99.59819452980948,58.160000000000004,89.71907999999999,12.379999999999999,97.85669999999999,30.823529411764707,94.95233613445377,18.26241134751773,96.51244680851066,24.36080585314721,95.72775149455477,84.2,84.2,nan,84.2,84.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage1-seen-inc,2.1780885064535958,99.59860172095883,58.230000000000004,89.71808000000001,12.41,97.85602,30.834733893557427,94.95074509803922,18.31560283687943,96.51152482269502,24.39368504737809,95.7269943283386,84.2,84.2,nan,84.2,84.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,5.362630608481869,98.91996004917026,57.91,86.24949999999998,25.15,94.62301000000001,36.661064425770306,92.6160336134454,15.957446808510639,96.5829255319149,28.208228368552557,93.79828583890611,75.1,70.39999999999999,79.80000000000001,75.1,79.65
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage2-seen-inc,7.494622003687769,98.57345958819913,59.18,86.80635,33.83,92.82790999999999,34.67787114845938,92.9549243697479,17.69503546099291,96.50085106382978,30.575505722628016,93.53269900435535,76.2,72.8,79.60000000000001,76.2,80.2
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,6.749385371850031,98.6320733456259,61.67,85.88573333333333,25.03,95.06821333333335,47.24929971988796,89.42830999066294,21.152482269503547,95.09413711583925,32.37023347224831,92.82169342375894,70.06666666666666,66.4,71.89999999999999,70.06666666666666,76.45555555555555
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage3-seen-inc,7.122003687768899,98.2418664208154,64.42,82.95036,37.35,91.30114666666667,39.76470588235294,91.3923660130719,17.78368794326241,96.0256973995272,33.28807950267685,91.98228730001624,73.2,69.8,74.9,73.2,77.86666666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,7.360172095881991,98.56974300860479,67.46,83.56839000000001,28.62,94.41934499999999,54.084033613445385,86.03703081232494,22.677304964539008,94.08209219858156,36.04030213477328,91.33532020390224,65.8,70.0,64.4,65.8,73.79166666666667
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,6.9414566687154275,98.5689274738783,66.0,82.995116,29.759999999999998,93.719432,54.207282913165265,85.01089523809524,23.28014184397163,93.75154609929078,36.03777628517047,90.80918336225287,58.879999999999995,42.6,62.949999999999996,58.879999999999995,70.80933333333334
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage4-seen-inc,9.99539028887523,97.94354448371236,63.99,83.07466,37.95,90.75037999999999,46.45378151260504,88.74318767507002,20.95744680851064,94.97650709219859,35.86932372199818,91.0976558501962,66.85,70.0,65.8,66.85,75.11250000000001
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage6-seen-inc,6.25,98.68760884040155,64.64999999999999,83.09646333333333,29.79,93.41211,52.627450980392155,85.69469281045751,22.03900709219858,94.12039007092199,35.071291614518145,91.00225301102289,55.93333333333334,61.4,54.84,55.93333333333334,68.33
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmnone-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage5-seen-inc,6.3498770743700055,98.73653042409343,64.64,82.206608,26.889999999999997,94.238352,51.57422969187675,87.8476593837535,21.329787234042552,95.33002127659573,34.156778800057864,91.67183421688853,59.599999999999994,45.4,63.14999999999999,59.599999999999994,72.01
top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmproportional-fl0.2-lora_r8a32d0.05-temp0.08-ol1-continual-from-c80-to-CIFAR-110-palm_mle_all-pcon_split-stage1-seen-inc,2.324062692071297,99.58355101413645,59.330000000000005,89.80234,13.52,97.79325999999999,31.675070028011206,94.99818487394958,18.98936170212766,96.47648936170214,25.16769888444203,95.73076504995764,84.6,84.6,nan,84.6,84.6
